uuid,name,brand,street,house_number,post_code,city,latitude,longitude,first_active,openingtimes_json,file_date
ad812258-94e7-473d-aa80-d392f7532218,bft Bonn-Bad Godesberg,bft,Godesberger Allee,55,53175,Bonn,50.6951,7.14276,1970-01-01 01:00:00+01,"{""openingTimes"":[{""applicable_days"":30,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":65,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
ca3b5143-e75e-481d-9f53-cfbd683d2758,TOTAL KOELN,TOTAL,EHRENFELDGUERTEL 2,,50823,KOELN,50.948575,6.915448,2014-03-18 16:45:31+01,{},2023-05-01
e1a15081-250a-9107-e040-0b0a3dfe563c,"Korschenbroich, Robert-Bosch-Str. 2",SB,Robert-Bosch-Str.,2,41352,Korschenbroich,51.194751,6.506017,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":32,""periods"":[{""startp"":""08:00"",""endp"":""21:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""10:00"",""endp"":""18:00""}]},{""applicable_days"":31,""periods"":[{""startp"":""07:00"",""endp"":""21:00""}]}]}",2023-05-01
e1a15081-24f3-9107-e040-0b0a3dfe563c,"Grevenbroich, Bergheimer Str. 12",HEM,Bergheimer Str.,12,41515,Grevenbroich,51.08973,6.582075,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]}]}",2023-05-01
684c1513-9033-4b73-be2c-65d27c52fc67,Ernst Vollmer,Markant,Düsseldorfer Landstr.,343,47259,Duisburg,51.36332,6.75035,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:30"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
e189ab38-9131-486e-ab25-d6317412274e,Esso Tankstelle,ESSO,AUF DER HEIDE 22, ,52223,STOLBERG,50.73184136,6.210677352,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""20:00""}]},{""applicable_days"":96,""periods"":[{""startp"":""08:00"",""endp"":""20:00""}]}]}",2023-05-01
e11f0792-5965-4d7d-a76a-050878b44297,TotalEnergies Solingen,TotalEnergies,Oststr. ,5,42651,Solingen,51.171938,7.089516,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
689a63e1-0d41-46b2-9ff5-17d71519109d,TotalEnergies Wuppertal,TotalEnergies,Jesinghauser Str. ,110,42389,Wuppertal,51.282761,7.256123,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""23:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""23:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""23:00""}]}]}",2023-05-01
e0d29e4b-7bdc-4919-9410-f3ab9c862775,Aral Tankstelle,ARAL,Potsdamer Platz,2,53119,Bonn,50.7430649,7.078459,2014-03-18 16:45:31+01,{},2023-05-01
14791eab-7bcb-427d-bfa5-3513796a5e54,Sb Stolberg Würselener Straße 3-19,SB,Würselener Straße,3-19,52222,Stolberg,50.787685,6.211536,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":255,""periods"":[{""startp"":""06:00"",""endp"":""23:00""}]}]}",2023-05-01
6901c02a-ff28-4233-9d01-81cb3ce483b2,Shell Wuppertal Obere Lichtenplatzer Str. 300,Shell,Obere Lichtenplatzer Str.,300,42287,Wuppertal,51.248592,7.192161,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":255,""periods"":[{""startp"":""00:00"",""endp"":""03:00""}]},{""applicable_days"":255,""periods"":[{""startp"":""03:30"",""endp"":""00:00""}]}]}",2023-05-01
def8a947-1147-434d-909b-3e6d19cea741,SB Aachen Roermonder Straße 110 A,SB,Roermonder Straße,110 A,52072,Aachen,50.786047,6.072325,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
69291f28-4c90-46f3-95ee-21f87c884f13,"Aral Tankstelle, BAT BEDBURGER LAND WEST",ARAL,A,61West,50181,Bedburg,51.0051422,6.52227,2014-03-18 16:45:31+01,{},2023-05-01
14d766e0-a9e8-4e08-b9fe-69a8f9c3f0ab,Esso Tankstelle,ESSO,GROSSE RURSTR. 100, ,52428,JUELICH,50.920225,6.353169,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":96,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",2023-05-01
69d4d0be-ab2b-4e65-ac9e-2a1fca892e90,Shell Duesseldorf Koelner Landstr. 73,Shell,Koelner Landstr.,73,40591,Duesseldorf,51.193808,6.813494,2014-03-18 16:45:31+01,{},2023-05-01
6a00d261-3fc4-40b2-afec-e98a96d154be,Aral Tankstelle,ARAL,Dünweg,55,51399,Burscheid,51.0938034,7.145046,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":96,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",2023-05-01
6a01213e-4127-4609-8ba0-abef1373160a,Aral Tankstelle,ARAL,Berg.-Gladbacher Str.,417,51067,Köln,50.9677925,7.033921,2014-03-18 16:45:31+01,{},2023-05-01
6a1fbfed-a7ac-491d-91ff-d71f86f82a72,Bft Nideggen-Schmidt Nideggener Straße 25,bft,Nideggener Straße,25,52385,Nideggen-Schmidt,50.6611,6.4127,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:30"",""endp"":""20:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""18:00""}]}]}",2023-05-01
dcc2ed6e-a7f8-417d-8786-44d8c86474d5,Shell Wuppertal Schmiedestr. 91,Shell,Schmiedestr.,91,42279,Wuppertal,51.308097,7.252626,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":255,""periods"":[{""startp"":""00:00"",""endp"":""03:00""}]},{""applicable_days"":255,""periods"":[{""startp"":""03:30"",""endp"":""00:00""}]}]}",2023-05-01
d93992ea-a933-4d48-ba74-d63ee8a18055,Aral Tankstelle,ARAL,Siegesstraße,140,46147,Oberhausen,51.52115,6.787809,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":127,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]}]}",2023-05-01
154b1dc5-6cff-46c7-8f63-0beea92fdf41,Sb Koeln Dellbrücker Hauptstraße 9,SB,Dellbrücker Hauptstraße,9,51069,Koeln,50.9734,7.075281,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
da3541f8-ae9e-4a65-9385-34e62383ac58,Shell Krefeld Traarer Str. 495,Shell,Traarer Str.,495,47829,Krefeld,51.362814,6.610518,2014-03-18 16:45:31+01,{},2023-05-01
15884845-a2be-4f77-a37b-1ac9e876a62a,WEVAG,WEVAG Autohof,Dingdener Str. ,185,46395,Bocholt,51.80898,6.611109,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""21:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""18:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""09:00"",""endp"":""14:00""}]}]}",2023-05-01
1597cfef-1756-4d60-ad7e-92c6a8b7a720,Aral Tankstelle,ARAL,Carl-Schurz-Straße,160,50374,Erftstadt,50.8104,6.808512,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":96,""periods"":[{""startp"":""08:00"",""endp"":""21:00""}]}]}",2023-05-01
0a189bbe-e1b1-4ecf-b82b-ecb3a63b58f6,TotalEnergies Bornheim,TotalEnergies,Am Hellenkreuz ,1,53332,Bornheim,50.762397,6.975811,2014-03-18 16:45:31+01,{},2023-05-01
d8944174-729c-4120-be5a-644b567b425e,Shell Aachen Stolberger Str. 46,Shell,Stolberger Str.,46,52068,Aachen,50.775744,6.112121,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":16,""periods"":[{""startp"":""06:00"",""endp"":""00:00""}]},{""applicable_days"":15,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""09:00"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
6ba9c829-f0b8-4fcb-979f-59d3b74d99cd,bft Sankt Augustin,bft,Hennefer Str.,19a,53757,Sankt Augustin,50.7724,7.18947,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":97,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":30,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]}]}",2023-05-01
6bbcea89-9ecf-40c5-a747-fc16fe2b2785,Essen Gladbecker Straße,Mr. Wash Autoservice AG,Gladbecker Straße,415,45326,Essen,51.4884818,6.9981335,2014-03-18 16:45:31+01,"{""overrides"":[{""startp"":""2023-05-02 08:30"",""endp"":""2023-05-02 19:00"",""is_close"":false},{""startp"":""2023-05-03 08:30"",""endp"":""2023-05-03 19:00"",""is_close"":false},{""startp"":""2023-05-04 08:30"",""endp"":""2023-05-04 19:00"",""is_close"":false},{""startp"":""2023-05-05 08:30"",""endp"":""2023-05-05 19:00"",""is_close"":false},{""startp"":""2023-05-06 08:30"",""endp"":""2023-05-06 18:00"",""is_close"":false},{""startp"":""2023-05-07 00:00"",""endp"":""2023-05-08 00:00"",""is_close"":true},{""startp"":""2023-05-08 08:30"",""endp"":""2023-05-08 19:00"",""is_close"":false},{""startp"":""2023-05-09 08:30"",""endp"":""2023-05-09 19:00"",""is_close"":false},{""startp"":""2023-05-18 00:00"",""endp"":""2023-05-19 00:00"",""is_close"":true},{""startp"":""2023-05-29 00:00"",""endp"":""2023-05-30 00:00"",""is_close"":true},{""startp"":""2023-06-08 00:00"",""endp"":""2023-06-09 00:00"",""is_close"":true}],""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""08:30"",""endp"":""19:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""08:30"",""endp"":""18:00""}]}]}",2023-05-01
d84be30d-e46e-45ce-b05f-61fe80aa1502,Aral Tankstelle,ARAL,Düsseldorfer Straße,491,51061,Köln,50.98954,6.998822,2014-03-18 16:45:31+01,{},2023-05-01
0be7d955-5e0f-4ca0-ba13-dfb208f64b40,Shell Koeln A59 Schloss Roettgen West ,Shell,A59 Schloss Roettgen West,,51145,Koeln,50.898253,7.082778,2014-03-18 16:45:31+01,{},2023-05-01
6c1ff5e3-5082-48e1-9093-0234a7874e59,Shell Bonn Koelnstr. 655,Shell,Koelnstr.,655,53117,Bonn,50.762415,7.056793,2014-03-18 16:45:31+01,{},2023-05-01
d7025bf1-71a4-462d-9205-5265a7b07b20,Shell Bonn Hohe Str. 71,Shell,Hohe Str.,71,53119,Bonn,50.744104,7.053082,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""07:30"",""endp"":""22:00""}]},{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]}]}",2023-05-01
d6c41f63-f2a8-42db-b61b-0d6ad870b124,Shell Siegburg Zeithstr. 413,Shell,Zeithstr.,413,53721,Siegburg,50.825209,7.277006,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:30"",""endp"":""23:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""23:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""23:00""}]}]}",2023-05-01
d6a16688-3775-4822-b7d6-bfe23c06a672,Shell Duisburg Biesenstr. 40,Shell,Biesenstr.,40,47137,Duisburg,51.469357,6.772324,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
d69b632e-db5e-477b-b219-b40be58d342d,Shell Korschenbroich Bahnhofstr. 38,Shell,Bahnhofstr.,38,41352,Korschenbroich,51.192258,6.555378,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""09:00"",""endp"":""19:00""}]}]}",2023-05-01
99b019c9-0d90-4229-955d-2f32dc5b6310,Shell Koeln Roesrather Str. 724,Shell,Roesrather Str.,724,51107,Koeln,50.920611,7.093345,2014-03-18 16:45:31+01,{},2023-05-01
3e4e0f5b-7743-46fa-85f1-78daf4343546,Shell Overath Siegburger Str. 30,Shell,Siegburger Str.,30,51491,Overath,50.930679,7.279365,2014-03-18 16:45:31+01,{},2023-05-01
d5dda186-ca2e-4bc7-a1bc-1862f7ee0ac0,TotalEnergies Willich,TotalEnergies,Parkstr. ,16,47877,Willich,51.266699,6.551393,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
d4f7bc57-a04e-4471-9145-d395ecd3d4f9,Aral Tankstelle,ARAL,Hülser Straße,299,47803,Krefeld,51.3479652,6.543426,2014-03-18 16:45:31+01,{},2023-05-01
19c2a927-ba55-4480-9606-9388bc51ace8,Shell Neuss Bergheimer Str. 415,Shell,Bergheimer Str.,415,41466,Neuss,51.173392,6.686733,2014-03-18 16:45:31+01,{},2023-05-01
d4a4644c-cd86-42a5-9cfa-ec6c58204312,Hennef-Geistingen,Mundorf Tank,Stoßdorfer Straße,8a,53773,Hennef-Geistingen,50.773616,7.265088,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
d4a1a6bb-9c3b-4894-923d-556bee1d452a,Shell Solingen Neuenkamper Str. 35,Shell,Neuenkamper Str.,35,42657,Solingen,51.151916,7.05716,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
d49f1a96-c822-4a62-87cd-3f3434458e8e,OIL! Tankstelle Essen,OIL!,Frohnhauser Straße 215,,45144,Essen,51.4496,6.97792,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]},{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",2023-05-01
d41fb463-9529-4f0c-9236-7f1d4731bb09,Aral Tankstelle,ARAL,Hafenstraße,43A,47119,Duisburg,51.45321,6.740333,2014-03-18 16:45:31+01,{},2023-05-01
005056ba-7cb6-1ed2-bceb-7e82e4910d2a,star Tankstelle,STAR,Nikolaus-Knopp-Platz,5,40549,Düsseldorf,51.231963,6.723723,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:30"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""09:00"",""endp"":""22:00""}]}]}",2023-05-01
d37b8cb6-3cc4-41ab-9593-f8366d0b3d66,bft Brüggen,bft,Heerstr.,441,50169,Kerpen,50.8481,6.77642,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":30,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":65,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",2023-05-01
d36fb078-5a1c-455a-9aae-0546529da2f6,Shell Koeln Bonner Str. 98,Shell,Bonner Str.,98,50677,Koeln,50.915948,6.960757,2014-03-18 16:45:31+01,{},2023-05-01
6d5c8108-b7bd-4213-9685-b0c132da2d9d,Esso Tankstelle,ESSO,DUERENER STR. 287, ,50935,KOELN,50.927263,6.903642,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""21:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""21:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""21:00""}]}]}",2023-05-01
d3627834-778e-4db3-a20f-a355200597de,Hedwig Rolfes,Markant (Tankautomat),Nienborger Str.,28,48599,Gronau,52.17569,7.04869,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":127,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]}]}",2023-05-01
6d60ecf0-2dd0-48f2-a59f-27cac3a98251,Aral Tankstelle,ARAL,Altenberger Dom-Straße,2,51519,Odenthal,51.0313873,7.111378,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""21:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""21:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""21:00""}]}]}",2023-05-01
228f5d88-2dff-4f34-a5b4-7538f63857aa,Aral Tankstelle,ARAL,Hoehenweg,23-25,46147,Oberhausen,51.54838,6.851153,2014-03-18 16:45:31+01,{},2023-05-01
d2967edb-d532-4787-8cb8-502a833b33ee,Sb Aachen Habsburger Allee 3,SB,Habsburger Allee,3,52064,Aachen,50.764325,6.080526,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:30"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
d27a7d15-3fc1-4880-88bd-e981ff6ed5f9,OIL! Tankstelle Düsseldorf,OIL!,Löricker Str. 41,,40547,Düsseldorf,51.246,6.72268,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]},{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",2023-05-01
005056ba-7cb6-1ed2-bceb-883391354d30,star Tankstelle,STAR,Jülicher Straße,128,52249,Eschweiler,50.83293,6.271403,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":127,""periods"":[{""startp"":""06:00"",""endp"":""22:30""}]}]}",2023-05-01
d2486de4-a8e6-4233-b57c-3315b254aad4,Aral Tankstelle,ARAL,Krefelder Straße,17,52146,Würselen,50.8267555,6.128096,2014-03-18 16:45:31+01,{},2023-05-01
d20daa3e-3cbe-4e84-a022-c281a14660a9,Gökhan Orhan,Westfalen,Rheindeichstr.,20,47198,Duisburg,51.45732,6.71279,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""00:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""06:00"",""endp"":""00:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""07:00"",""endp"":""00:00""}]}]}",2023-05-01
2468d534-0ca3-4cc7-9441-17fdc960ecef,Aral Tankstelle,ARAL,Athener Ring,1,50765,Köln,51.0192,6.896581,2014-03-18 16:45:31+01,{},2023-05-01
d121352f-a134-48db-8593-558922e24494,TotalEnergies Duisburg,TotalEnergies,Koloniestr. ,141,47057,Duisburg,51.419762,6.786564,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
6dea473a-bf54-4118-9db7-1ce2edb16b8b,Shell Neukirchen-Vluyn Inneboltstr. 101,Shell,Inneboltstr.,101,47506,Neukirchen-Vluyn,51.433875,6.545475,2014-03-18 16:45:31+01,{},2023-05-01
6e1264fe-21f8-4597-acc6-b6dc2ece6dd0,Aral Tankstelle,ARAL,Barmer Straße,70,42899,Remscheid,51.2194481,7.241142,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
6e4ad836-b4c8-40ee-812d-4b5b6727bfd2,Rolf Marx,Markant,Römerstr.,17,52382,Niederzier,50.86598,6.43438,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""21:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""08:00"",""endp"":""20:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""09:00"",""endp"":""20:00""}]}]}",2023-05-01
cfdfb519-ee40-4f03-a30b-159c7ef0bd4d,Shell Rhede Daennendiek 8,Shell,Daennendiek,8,46414,Rhede,51.833317,6.701298,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
cf689533-d709-466c-8b9f-8d7000e02ffb,Shell Koeln Messekreisel 1,Shell,Messekreisel,1,50679,Koeln,50.944071,6.983447,2014-03-18 16:45:31+01,{},2023-05-01
cf5c443d-acde-41cd-a129-5aac6435b216,Esso Tankstelle,ESSO,ZEUNERSTR. 2 - 4, ,45133,ESSEN,51.4115852,6.992330604,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""07:00"",""endp"":""21:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""09:00"",""endp"":""21:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""10:00"",""endp"":""21:00""}]}]}",2023-05-01
ceffecbd-b742-418c-a189-9c79fb2aa623,Shell Dormagen A57 Nievenheim Ost,Shell,A57 Nievenheim Ost,,41542,Dormagen,51.123448,6.797595,2014-03-18 16:45:31+01,{},2023-05-01
6ee970a4-188f-4d10-812d-63cd0cc8a11d,Aral Tankstelle,ARAL,Longericher Straße,543,50739,Köln,50.99891,6.912042,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",2023-05-01
6f1532ed-c97b-42b2-94ea-73063728ca5d,Shell Duisburg Rheinhauserstr. 179,Shell,Rheinhauserstr.,179,47053,Duisburg,51.419118,6.751523,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
e3758149-218c-4dee-89ba-850716f67bff,Shell Essen Krayer Str. 175,Shell,Krayer Str.,175,45307,Essen,51.462998,7.078734,2014-03-18 16:45:31+01,{},2023-05-01
cdf6851f-c3ae-4a24-a0d3-f16991beeec9,Shell Niederkassel Luelsdorf Feldmühlestr. 62,Shell,Feldmühlestr.,62,53859,Niederkassel Luelsdorf,50.83085,7.024128,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
cddf460c-8c09-4a30-b2ce-b120be13b040,Shell Kaarst Girmes Kreuz Str. 92,Shell,Girmes Kreuz Str.,92,41564,Kaarst,51.21812,6.63103,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
cdd9a187-6e88-4231-261a-39e6dcf73ada,Gebr. Miebach GmbH,bft,Bensbergerstrasse,158,51469,Bergisch Gladbach,50.981808,7.136791,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
cdccc987-34de-4884-90fb-cf5ec570f461,Servicecenter Gühnemann GmbH,frei,Drevenacker Str. ,4,46485,Wesel,51.658633,6.630283,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""07:00"",""endp"":""18:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:30"",""endp"":""16:00""}]}]}",2023-05-01
cdc816f0-7e1d-4749-b29b-333636c91df0,Aral Tankstelle,ARAL,Mülheimer Straße,278-284,46045,Oberhausen,51.4669876,6.864604,2014-03-18 16:45:31+01,{},2023-05-01
6f25ba57-5aa0-4b00-a40f-15d24a22a53b,Esso Tankstelle,ESSO,BORNER STR. 21, ,42897,REMSCHEID,51.17937,7.254039,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":96,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]}]}",2023-05-01
